_id	count	open	high	low	close	volume	date	epoch	TradeDate	time	created_at	updated_at	ml1	ml2	ml3
611939980a5572bfc84cb440	528.0	644.51	645.5799	642.5	643.69	740982.0	2021-07-16 11:15:00	1626434100.0	2021-07-16	11:15:00	2021-08-15 18:58:16.258	2021-08-15 18:58:16.258	0.0	0.0	0.0
611939980a5572bfc84cb441	529.0	643.6262	645.2999	643.1501	643.1801	514232.0	2021-07-16 11:30:00	1626435000.0	2021-07-16	11:30:00	2021-08-15 18:58:16.563	2021-08-15 18:58:16.563	0.0	0.0	0.0
611939980a5572bfc84cb442	530.0	643.24	645.9296	642.41	645.2	552018.0	2021-07-16 11:45:00	1626435900.0	2021-07-16	11:45:00	2021-08-15 18:58:16.822	2021-08-15 18:58:16.822	0.0	0.0	0.0
611939990a5572bfc84cb443	531.0	645.2	646.93	643.6901	646.19	430716.0	2021-07-16 12:00:00	1626436800.0	2021-07-16	12:00:00	2021-08-15 18:58:17.104	2021-08-15 18:58:17.104	0.0	0.0	0.0
611939990a5572bfc84cb444	532.0	646.5	649.45	645.98	646.4183	394981.0	2021-07-16 12:15:00	1626437700.0	2021-07-16	12:15:00	2021-08-15 18:58:17.370	2021-08-15 18:58:17.370	0.0	0.0	0.0
611939990a5572bfc84cb445	533.0	646.43	649.38	646.32	649.0	357698.0	2021-07-16 12:30:00	1626438600.0	2021-07-16	12:30:00	2021-08-15 18:58:17.648	2021-08-15 18:58:17.648	0.0	0.0	0.0
6119399a0a5572bfc84cb446	534.0	649.05	649.65	648.185	649.49	411014.0	2021-07-16 12:45:00	1626439500.0	2021-07-16	12:45:00	2021-08-15 18:58:18.401	2021-08-15 18:58:18.401	0.0	0.0	0.0
6119399a0a5572bfc84cb447	535.0	649.489	652.39	648.12	651.0	599776.0	2021-07-16 13:00:00	1626440400.0	2021-07-16	13:00:00	2021-08-15 18:58:18.661	2021-08-15 18:58:18.661	0.0	0.0	0.0
6119399a0a5572bfc84cb448	536.0	651.01	652.0	650.51	651.39	355990.0	2021-07-16 13:15:00	1626441300.0	2021-07-16	13:15:00	2021-08-15 18:58:18.923	2021-08-15 18:58:18.923	0.0	0.0	0.0
6119399b0a5572bfc84cb449	537.0	651.3	651.48	647.18	647.22	419194.0	2021-07-16 13:30:00	1626442200.0	2021-07-16	13:30:00	2021-08-15 18:58:19.186	2021-08-15 18:58:19.186	0.0	0.0	0.0
6119399b0a5572bfc84cb44a	538.0	647.13	647.69	645.31	646.51	356268.0	2021-07-16 13:45:00	1626443100.0	2021-07-16	13:45:00	2021-08-15 18:58:19.447	2021-08-15 18:58:19.447	0.0	0.0	0.0
6119399b0a5572bfc84cb44b	539.0	646.435	647.33	645.18	645.62	335855.0	2021-07-16 14:00:00	1626444000.0	2021-07-16	14:00:00	2021-08-15 18:58:19.708	2021-08-15 18:58:19.708	0.0	0.0	0.0
6119399b0a5572bfc84cb44c	540.0	645.75	646.22	644.0	644.4291	434271.0	2021-07-16 14:15:00	1626444900.0	2021-07-16	14:15:00	2021-08-15 18:58:19.970	2021-08-15 18:58:19.970	0.0	0.0	0.0
6119399c0a5572bfc84cb44d	541.0	644.4223	646.59	644.39	645.2	229981.0	2021-07-16 14:30:00	1626445800.0	2021-07-16	14:30:00	2021-08-15 18:58:20.230	2021-08-15 18:58:20.230	0.0	0.0	0.0
6119399c0a5572bfc84cb44e	542.0	645.11	646.66	644.3401	645.355	257893.0	2021-07-16 14:45:00	1626446700.0	2021-07-16	14:45:00	2021-08-15 18:58:20.488	2021-08-15 18:58:20.488	0.0	0.0	0.0
6119399c0a5572bfc84cb44f	543.0	645.25	645.4699	643.38	644.2399	327248.0	2021-07-16 15:00:00	1626447600.0	2021-07-16	15:00:00	2021-08-15 18:58:20.768	2021-08-15 18:58:20.768	0.0	0.0	0.0
6119399d0a5572bfc84cb450	544.0	644.24	645.5	643.3	645.1601	362748.0	2021-07-16 15:15:00	1626448500.0	2021-07-16	15:15:00	2021-08-15 18:58:21.026	2021-08-15 18:58:21.026	0.0	0.0	0.0
6119399d0a5572bfc84cb451	545.0	645.11	646.8999	643.37	643.52	500319.0	2021-07-16 15:30:00	1626449400.0	2021-07-16	15:30:00	2021-08-15 18:58:21.293	2021-08-15 18:58:21.293	0.0	0.0	0.0
6119399d0a5572bfc84cb452	546.0	643.565	643.87	642.2	643.28	571240.0	2021-07-16 15:45:00	1626450300.0	2021-07-16	15:45:00	2021-08-15 18:58:21.578	2021-08-15 18:58:21.578	0.0	0.0	0.0
6119399d0a5572bfc84cb453	547.0	643.265	645.31	642.7	644.02	894707.0	2021-07-16 16:00:00	1626451200.0	2021-07-16	16:00:00	2021-08-15 18:58:21.835	2021-08-15 18:58:21.835	0.0	0.0	0.0
6119399e0a5572bfc84cb454	548.0	644.22	644.22	643.18	643.37	172352.0	2021-07-16 16:15:00	1626452100.0	2021-07-16	16:15:00	2021-08-15 18:58:22.095	2021-08-15 18:58:22.095	0.0	0.0	0.0
6119399e0a5572bfc84cb455	549.0	643.37	644.22	642.5	643.0	69498.0	2021-07-16 16:30:00	1626453000.0	2021-07-16	16:30:00	2021-08-15 18:58:22.355	2021-08-15 18:58:22.355	0.0	0.0	0.0
6119399e0a5572bfc84cb456	550.0	643.0	643.15	640.98	641.79	129026.0	2021-07-16 16:45:00	1626453900.0	2021-07-16	16:45:00	2021-08-15 18:58:22.615	2021-08-15 18:58:22.615	0.0	0.0	0.0
6119399e0a5572bfc84cb457	551.0	641.67	644.22	641.55	642.69	27241.0	2021-07-16 17:00:00	1626454800.0	2021-07-16	17:00:00	2021-08-15 18:58:22.881	2021-08-15 18:58:22.881	0.0	0.0	0.0
6119399f0a5572bfc84cb458	552.0	642.0	643.0	642.0	643.0	5141.0	2021-07-16 17:15:00	1626455700.0	2021-07-16	17:15:00	2021-08-15 18:58:23.159	2021-08-15 18:58:23.159	0.0	0.0	0.0
6119399f0a5572bfc84cb459	553.0	643.2	643.62	642.5	642.5	8985.0	2021-07-16 17:30:00	1626456600.0	2021-07-16	17:30:00	2021-08-15 18:58:23.429	2021-08-15 18:58:23.429	0.0	0.0	0.0
6119399f0a5572bfc84cb45a	554.0	642.05	642.48	642.0	642.0	2493.0	2021-07-16 17:45:00	1626457500.0	2021-07-16	17:45:00	2021-08-15 18:58:23.758	2021-08-15 18:58:23.758	0.0	0.0	0.0
611939a00a5572bfc84cb45b	555.0	642.02	642.3	641.8	641.8	2656.0	2021-07-16 18:00:00	1626458400.0	2021-07-16	18:00:00	2021-08-15 18:58:24.097	2021-08-15 18:58:24.097	0.0	0.0	0.0
611939a00a5572bfc84cb45c	556.0	642.0	642.4999	642.0	642.25	3373.0	2021-07-16 18:15:00	1626459300.0	2021-07-16	18:15:00	2021-08-15 18:58:24.356	2021-08-15 18:58:24.356	0.0	0.0	0.0
611939a00a5572bfc84cb45d	557.0	642.25	642.5	642.0	642.5	1503.0	2021-07-16 18:30:00	1626460200.0	2021-07-16	18:30:00	2021-08-15 18:58:24.616	2021-08-15 18:58:24.616	0.0	0.0	0.0
611939a10a5572bfc84cb45e	558.0	642.12	642.89	642.0	642.0	2680.0	2021-07-16 18:45:00	1626461100.0	2021-07-16	18:45:00	2021-08-15 18:58:25.345	2021-08-15 18:58:25.345	0.0	0.0	0.0
611939a10a5572bfc84cb45f	559.0	642.02	642.2	641.87	641.87	4657.0	2021-07-16 19:00:00	1626462000.0	2021-07-16	19:00:00	2021-08-15 18:58:25.606	2021-08-15 18:58:25.606	0.0	0.0	0.0
611939a10a5572bfc84cb460	560.0	641.98	642.15	641.83	642.15	2088.0	2021-07-16 19:15:00	1626462900.0	2021-07-16	19:15:00	2021-08-15 18:58:25.868	2021-08-15 18:58:25.868	0.0	0.0	0.0
611939a20a5572bfc84cb461	561.0	641.83	641.83	641.55	641.5601	3200.0	2021-07-16 19:30:00	1626463800.0	2021-07-16	19:30:00	2021-08-15 18:58:26.128	2021-08-15 18:58:26.128	0.0	0.0	0.0
611939a20a5572bfc84cb462	562.0	641.8	642.3	641.8	642.3	3858.0	2021-07-16 19:45:00	1626464700.0	2021-07-16	19:45:00	2021-08-15 18:58:26.412	2021-08-15 18:58:26.412	0.0	0.0	0.0
611939a20a5572bfc84cb463	563.0	642.2	642.2	641.75	642.2	7632.0	2021-07-16 20:00:00	1626465600.0	2021-07-16	20:00:00	2021-08-15 18:58:26.688	2021-08-15 18:58:26.688	0.0	0.0	0.0
611939a30a5572bfc84cb464	564.0	640.94	642.0	639.16	640.61	4349.0	2021-07-19 04:15:00	1626668100.0	2021-07-19	04:15:00	2021-08-15 18:58:27.020	2021-08-15 18:58:27.020	0.0	0.0	0.0
611939a30a5572bfc84cb465	565.0	641.01	641.98	640.02	641.7	5204.0	2021-07-19 04:30:00	1626669000.0	2021-07-19	04:30:00	2021-08-15 18:58:27.289	2021-08-15 18:58:27.289	0.0	0.0	0.0
611939a30a5572bfc84cb466	566.0	641.0	641.7	639.61	641.7	9746.0	2021-07-19 04:45:00	1626669900.0	2021-07-19	04:45:00	2021-08-15 18:58:27.564	2021-08-15 18:58:27.564	0.0	0.0	0.0
611939a30a5572bfc84cb467	567.0	641.48	641.48	640.0	640.0	4882.0	2021-07-19 05:00:00	1626670800.0	2021-07-19	05:00:00	2021-08-15 18:58:27.823	2021-08-15 18:58:27.823	0.0	0.0	0.0
611939a40a5572bfc84cb468	568.0	640.55	640.55	639.0	639.01	4580.0	2021-07-19 05:15:00	1626671700.0	2021-07-19	05:15:00	2021-08-15 18:58:28.086	2021-08-15 18:58:28.086	0.0	0.0	0.0
611939a40a5572bfc84cb469	569.0	638.43	639.69	638.43	639.59	4339.0	2021-07-19 05:30:00	1626672600.0	2021-07-19	05:30:00	2021-08-15 18:58:28.363	2021-08-15 18:58:28.363	0.0	0.0	0.0
611939a40a5572bfc84cb46a	570.0	639.77	641.49	639.7	641.39	5747.0	2021-07-19 05:45:00	1626673500.0	2021-07-19	05:45:00	2021-08-15 18:58:28.621	2021-08-15 18:58:28.621	0.0	0.0	0.0
611939a40a5572bfc84cb46b	571.0	640.5	640.78	639.51	639.51	1906.0	2021-07-19 06:00:00	1626674400.0	2021-07-19	06:00:00	2021-08-15 18:58:28.909	2021-08-15 18:58:28.909	0.0	0.0	0.0
611939a50a5572bfc84cb46c	572.0	639.51	639.53	638.0	638.9	8607.0	2021-07-19 06:15:00	1626675300.0	2021-07-19	06:15:00	2021-08-15 18:58:29.169	2021-08-15 18:58:29.169	0.0	0.0	0.0
611939a50a5572bfc84cb46d	573.0	639.8	639.8	639.0	639.06	2068.0	2021-07-19 06:30:00	1626676200.0	2021-07-19	06:30:00	2021-08-15 18:58:29.435	2021-08-15 18:58:29.435	0.0	0.0	0.0
611939a50a5572bfc84cb46e	574.0	638.72	639.0	637.98	637.98	2319.0	2021-07-19 06:45:00	1626677100.0	2021-07-19	06:45:00	2021-08-15 18:58:29.699	2021-08-15 18:58:29.699	0.0	0.0	0.0
611939a50a5572bfc84cb46f	575.0	638.0	638.0	637.0	637.1	11620.0	2021-07-19 07:00:00	1626678000.0	2021-07-19	07:00:00	2021-08-15 18:58:29.966	2021-08-15 18:58:29.966	0.0	0.0	0.0
611939a60a5572bfc84cb470	576.0	638.54	638.54	631.87	633.8	57211.0	2021-07-19 07:15:00	1626678900.0	2021-07-19	07:15:00	2021-08-15 18:58:30.226	2021-08-15 18:58:30.226	0.0	0.0	0.0
611939a60a5572bfc84cb471	577.0	634.0	635.0	631.0	631.0	25336.0	2021-07-19 07:30:00	1626679800.0	2021-07-19	07:30:00	2021-08-15 18:58:30.510	2021-08-15 18:58:30.510	0.0	0.0	0.0
611939a60a5572bfc84cb472	578.0	630.77	631.51	629.0	630.0	62195.0	2021-07-19 07:45:00	1626680700.0	2021-07-19	07:45:00	2021-08-15 18:58:30.768	2021-08-15 18:58:30.768	0.0	0.0	0.0
611939a70a5572bfc84cb473	579.0	629.5	630.23	626.22	629.0	83700.0	2021-07-19 08:00:00	1626681600.0	2021-07-19	08:00:00	2021-08-15 18:58:31.036	2021-08-15 18:58:31.036	0.0	0.0	0.0
611939a70a5572bfc84cb474	580.0	637.25	638.5	627.4	629.5	85666.0	2021-07-19 08:15:00	1626682500.0	2021-07-19	08:15:00	2021-08-15 18:58:31.296	2021-08-15 18:58:31.296	0.0	0.0	0.0
611939a80a5572bfc84cb475	581.0	629.07	629.25	627.0	628.08	63846.0	2021-07-19 08:30:00	1626683400.0	2021-07-19	08:30:00	2021-08-15 18:58:32.021	2021-08-15 18:58:32.021	0.0	0.0	0.0
611939a80a5572bfc84cb476	582.0	628.63	629.6	628.05	629.36	39331.0	2021-07-19 08:45:00	1626684300.0	2021-07-19	08:45:00	2021-08-15 18:58:32.284	2021-08-15 18:58:32.284	0.0	0.0	0.0
611939a80a5572bfc84cb477	583.0	629.0	630.0	628.0	629.29	25674.0	2021-07-19 09:00:00	1626685200.0	2021-07-19	09:00:00	2021-08-15 18:58:32.549	2021-08-15 18:58:32.549	0.0	0.0	0.0
611939a80a5572bfc84cb478	584.0	629.03	629.9	628.11	629.0	56496.0	2021-07-19 09:15:00	1626686100.0	2021-07-19	09:15:00	2021-08-15 18:58:32.817	2021-08-15 18:58:32.817	0.0	0.0	0.0
611939a90a5572bfc84cb479	585.0	629.49	630.0	628.42	629.83	59751.0	2021-07-19 09:30:00	1626687000.0	2021-07-19	09:30:00	2021-08-15 18:58:33.098	2021-08-15 18:58:33.098	0.0	0.0	0.0
611939a90a5572bfc84cb47a	586.0	629.89	636.057	626.0	630.0	2306515.0	2021-07-19 09:45:00	1626687900.0	2021-07-19	09:45:00	2021-08-15 18:58:33.366	2021-08-15 18:58:33.366	0.0	0.0	0.0
611939a90a5572bfc84cb47b	587.0	630.04	632.6	626.7501	628.98	1336727.0	2021-07-19 10:00:00	1626688800.0	2021-07-19	10:00:00	2021-08-15 18:58:33.625	2021-08-15 18:58:33.625	0.0	0.0	0.0
611939a90a5572bfc84cb47c	588.0	628.7	628.71	621.29	622.58	1132860.0	2021-07-19 10:15:00	1626689700.0	2021-07-19	10:15:00	2021-08-15 18:58:33.890	2021-08-15 18:58:33.890	0.0	0.0	0.0
611939aa0a5572bfc84cb47d	589.0	622.72	628.8	622.6	628.2796	923439.0	2021-07-19 10:30:00	1626690600.0	2021-07-19	10:30:00	2021-08-15 18:58:34.148	2021-08-15 18:58:34.148	0.0	0.0	0.0
611939aa0a5572bfc84cb47e	590.0	628.04	630.88	623.19	630.03	962756.0	2021-07-19 10:45:00	1626691500.0	2021-07-19	10:45:00	2021-08-15 18:58:34.409	2021-08-15 18:58:34.409	0.0	0.0	0.0
611939aa0a5572bfc84cb47f	591.0	630.11	632.7399	627.36	632.7299	988025.0	2021-07-19 11:00:00	1626692400.0	2021-07-19	11:00:00	2021-08-15 18:58:34.670	2021-08-15 18:58:34.670	0.0	0.0	0.0
611939aa0a5572bfc84cb480	592.0	632.72	638.04	626.76	637.0	1069224.0	2021-07-19 11:15:00	1626693300.0	2021-07-19	11:15:00	2021-08-15 18:58:34.936	2021-08-15 18:58:34.936	0.0	0.0	0.0
611939ab0a5572bfc84cb481	593.0	637.0	637.0	634.21	634.95	530926.0	2021-07-19 11:30:00	1626694200.0	2021-07-19	11:30:00	2021-08-15 18:58:35.200	2021-08-15 18:58:35.200	0.0	0.0	0.0
611939ab0a5572bfc84cb482	594.0	634.71	641.68	634.7	641.1465	1174649.0	2021-07-19 11:45:00	1626695100.0	2021-07-19	11:45:00	2021-08-15 18:58:35.465	2021-08-15 18:58:35.465	0.0	0.0	0.0
611939ab0a5572bfc84cb483	595.0	641.18	642.95	637.64	638.025	622450.0	2021-07-19 12:00:00	1626696000.0	2021-07-19	12:00:00	2021-08-15 18:58:35.725	2021-08-15 18:58:35.725	0.0	0.0	0.0
611939ab0a5572bfc84cb484	596.0	637.93	638.8299	636.01	638.1108	512374.0	2021-07-19 12:15:00	1626696900.0	2021-07-19	12:15:00	2021-08-15 18:58:35.985	2021-08-15 18:58:35.985	0.0	0.0	0.0
611939ac0a5572bfc84cb485	597.0	638.01	642.25	637.9	640.5001	533535.0	2021-07-19 12:30:00	1626697800.0	2021-07-19	12:30:00	2021-08-15 18:58:36.702	2021-08-15 18:58:36.702	0.0	0.0	0.0
611939ac0a5572bfc84cb486	598.0	640.8	640.8	635.65	636.2001	407274.0	2021-07-19 12:45:00	1626698700.0	2021-07-19	12:45:00	2021-08-15 18:58:36.979	2021-08-15 18:58:36.979	0.0	0.0	0.0
611939ad0a5572bfc84cb487	599.0	636.3	636.4999	633.68	635.1699	397826.0	2021-07-19 13:00:00	1626699600.0	2021-07-19	13:00:00	2021-08-15 18:58:37.244	2021-08-15 18:58:37.244	0.0	0.0	0.0
611939af0a5572bfc84cb488	600.0	635.0071	637.35	634.5118	636.68	286206.0	2021-07-19 13:15:00	1626700500.0	2021-07-19	13:15:00	2021-08-15 18:58:39.805	2021-08-15 18:58:39.805	0.0	0.0	0.0
611939b00a5572bfc84cb489	601.0	636.82	638.4505	635.87	636.8	260722.0	2021-07-19 13:30:00	1626701400.0	2021-07-19	13:30:00	2021-08-15 18:58:40.105	2021-08-15 18:58:40.105	0.0	0.0	0.0
611939b00a5572bfc84cb48a	602.0	636.6	641.57	636.1701	639.9175	444147.0	2021-07-19 13:45:00	1626702300.0	2021-07-19	13:45:00	2021-08-15 18:58:40.474	2021-08-15 18:58:40.474	0.0	0.0	0.0
611939b00a5572bfc84cb48b	603.0	640.0	643.84	639.7	641.89	596579.0	2021-07-19 14:00:00	1626703200.0	2021-07-19	14:00:00	2021-08-15 18:58:40.821	2021-08-15 18:58:40.821	0.0	0.0	0.0
611939b10a5572bfc84cb48c	604.0	641.85	645.89	636.05	644.315	701053.0	2021-07-19 14:15:00	1626704100.0	2021-07-19	14:15:00	2021-08-15 18:58:41.102	2021-08-15 18:58:41.102	0.0	0.0	0.0
611939b10a5572bfc84cb48d	605.0	644.7	647.1999	643.91	646.236	656382.0	2021-07-19 14:30:00	1626705000.0	2021-07-19	14:30:00	2021-08-15 18:58:41.369	2021-08-15 18:58:41.369	0.0	0.0	0.0
611939b10a5572bfc84cb48e	606.0	646.298	646.8999	642.11	642.61	485511.0	2021-07-19 14:45:00	1626705900.0	2021-07-19	14:45:00	2021-08-15 18:58:41.639	2021-08-15 18:58:41.639	0.0	0.0	0.0
611939b10a5572bfc84cb48f	607.0	642.64	645.71	642.15	644.2	415928.0	2021-07-19 15:00:00	1626706800.0	2021-07-19	15:00:00	2021-08-15 18:58:41.904	2021-08-15 18:58:41.904	0.0	0.0	0.0
611939b20a5572bfc84cb490	608.0	644.33	645.9732	643.01	644.71	341581.0	2021-07-19 15:15:00	1626707700.0	2021-07-19	15:15:00	2021-08-15 18:58:42.163	2021-08-15 18:58:42.163	0.0	0.0	0.0
611939b20a5572bfc84cb491	609.0	644.5001	645.0	640.26	640.4501	388615.0	2021-07-19 15:30:00	1626708600.0	2021-07-19	15:30:00	2021-08-15 18:58:42.421	2021-08-15 18:58:42.421	0.0	0.0	0.0
611939b20a5572bfc84cb492	610.0	640.57	642.77	639.76	641.57	453167.0	2021-07-19 15:45:00	1626709500.0	2021-07-19	15:45:00	2021-08-15 18:58:42.686	2021-08-15 18:58:42.686	0.0	0.0	0.0
611939b20a5572bfc84cb493	611.0	641.85	646.65	641.0	646.41	993249.0	2021-07-19 16:00:00	1626710400.0	2021-07-19	16:00:00	2021-08-15 18:58:42.945	2021-08-15 18:58:42.945	0.0	0.0	0.0
611939b30a5572bfc84cb494	612.0	646.22	646.98	645.5	646.37	587869.0	2021-07-19 16:15:00	1626711300.0	2021-07-19	16:15:00	2021-08-15 18:58:43.210	2021-08-15 18:58:43.210	0.0	0.0	0.0
611939b30a5572bfc84cb495	613.0	646.32	648.99	646.22	647.65	53360.0	2021-07-19 16:30:00	1626712200.0	2021-07-19	16:30:00	2021-08-15 18:58:43.478	2021-08-15 18:58:43.478	0.0	0.0	0.0
611939b30a5572bfc84cb496	614.0	647.51	648.49	646.22	647.55	39068.0	2021-07-19 16:45:00	1626713100.0	2021-07-19	16:45:00	2021-08-15 18:58:43.737	2021-08-15 18:58:43.737	0.0	0.0	0.0
611939b30a5572bfc84cb497	615.0	648.0	648.0	647.31	647.5	6170.0	2021-07-19 17:00:00	1626714000.0	2021-07-19	17:00:00	2021-08-15 18:58:43.995	2021-08-15 18:58:43.995	0.0	0.0	0.0
611939b40a5572bfc84cb498	616.0	647.73	648.0	647.5	648.0	1876.0	2021-07-19 17:15:00	1626714900.0	2021-07-19	17:15:00	2021-08-15 18:58:44.279	2021-08-15 18:58:44.279	0.0	0.0	0.0
611939b40a5572bfc84cb499	617.0	648.0	648.0	647.22	647.31	6819.0	2021-07-19 17:30:00	1626715800.0	2021-07-19	17:30:00	2021-08-15 18:58:44.540	2021-08-15 18:58:44.540	0.0	0.0	0.0
611939b40a5572bfc84cb49a	618.0	647.25	647.84	647.25	647.36	4203.0	2021-07-19 17:45:00	1626716700.0	2021-07-19	17:45:00	2021-08-15 18:58:44.802	2021-08-15 18:58:44.802	0.0	0.0	0.0
611939b50a5572bfc84cb49b	619.0	647.41	647.63	647.3001	647.3001	4107.0	2021-07-19 18:00:00	1626717600.0	2021-07-19	18:00:00	2021-08-15 18:58:45.079	2021-08-15 18:58:45.079	0.0	0.0	0.0
611939b50a5572bfc84cb49c	620.0	647.6	647.6	647.3	647.6	2669.0	2021-07-19 18:15:00	1626718500.0	2021-07-19	18:15:00	2021-08-15 18:58:45.349	2021-08-15 18:58:45.349	0.0	0.0	0.0
611939b50a5572bfc84cb49d	621.0	647.78	647.78	647.0	647.64	8825.0	2021-07-19 18:30:00	1626719400.0	2021-07-19	18:30:00	2021-08-15 18:58:45.617	2021-08-15 18:58:45.617	0.0	0.0	0.0
611939b50a5572bfc84cb49e	622.0	647.4	647.74	647.2	647.74	2869.0	2021-07-19 18:45:00	1626720300.0	2021-07-19	18:45:00	2021-08-15 18:58:45.880	2021-08-15 18:58:45.880	0.0	0.0	0.0
611939b60a5572bfc84cb49f	623.0	647.4	647.7299	647.22	647.54	1843.0	2021-07-19 19:00:00	1626721200.0	2021-07-19	19:00:00	2021-08-15 18:58:46.143	2021-08-15 18:58:46.143	0.0	0.0	0.0
611939b60a5572bfc84cb4a0	624.0	647.73	648.0	647.52	647.76	4226.0	2021-07-19 19:15:00	1626722100.0	2021-07-19	19:15:00	2021-08-15 18:58:46.400	2021-08-15 18:58:46.400	0.0	0.0	0.0
611939b60a5572bfc84cb4a1	625.0	647.78	647.78	647.52	647.77	7267.0	2021-07-19 19:30:00	1626723000.0	2021-07-19	19:30:00	2021-08-15 18:58:46.664	2021-08-15 18:58:46.664	0.0	0.0	0.0
611939b60a5572bfc84cb4a2	626.0	647.78	647.78	647.51	647.78	3985.0	2021-07-19 19:45:00	1626723900.0	2021-07-19	19:45:00	2021-08-15 18:58:46.929	2021-08-15 18:58:46.929	0.0	0.0	0.0
611939b70a5572bfc84cb4a3	627.0	647.62	647.78	647.6	647.78	18767.0	2021-07-19 20:00:00	1626724800.0	2021-07-19	20:00:00	2021-08-15 18:58:47.188	2021-08-15 18:58:47.188	0.0	0.0	0.0
611939b70a5572bfc84cb4a4	628.0	650.0	653.14	650.0	653.14	8611.0	2021-07-20 04:15:00	1626754500.0	2021-07-20	04:15:00	2021-08-15 18:58:47.635	2021-08-15 18:58:47.635	0.0	0.0	0.0
611939b70a5572bfc84cb4a5	629.0	653.5	653.5	652.5	652.5	2343.0	2021-07-20 04:30:00	1626755400.0	2021-07-20	04:30:00	2021-08-15 18:58:47.900	2021-08-15 18:58:47.900	0.0	0.0	0.0
611939b80a5572bfc84cb4a6	630.0	653.75	654.74	653.1	653.85	7463.0	2021-07-20 04:45:00	1626756300.0	2021-07-20	04:45:00	2021-08-15 18:58:48.177	2021-08-15 18:58:48.177	0.0	0.0	0.0
611939b80a5572bfc84cb4a7	631.0	653.99	654.0	653.0	653.0	1835.0	2021-07-20 05:00:00	1626757200.0	2021-07-20	05:00:00	2021-08-15 18:58:48.435	2021-08-15 18:58:48.435	0.0	0.0	0.0
611939b80a5572bfc84cb4a8	632.0	652.81	652.81	652.0	652.0	892.0	2021-07-20 05:15:00	1626758100.0	2021-07-20	05:15:00	2021-08-15 18:58:48.722	2021-08-15 18:58:48.722	0.0	0.0	0.0
611939b90a5572bfc84cb4a9	633.0	652.99	652.99	652.99	652.99	482.0	2021-07-20 05:30:00	1626759000.0	2021-07-20	05:30:00	2021-08-15 18:58:49.458	2021-08-15 18:58:49.458	0.0	0.0	0.0
611939b90a5572bfc84cb4aa	634.0	652.5	652.5	652.5	652.5	847.0	2021-07-20 05:45:00	1626759900.0	2021-07-20	05:45:00	2021-08-15 18:58:49.835	2021-08-15 18:58:49.835	0.0	0.0	0.0
611939ba0a5572bfc84cb4ab	635.0	652.1	652.1	650.3	651.2	3494.0	2021-07-20 06:00:00	1626760800.0	2021-07-20	06:00:00	2021-08-15 18:58:50.096	2021-08-15 18:58:50.096	0.0	0.0	0.0
611939ba0a5572bfc84cb4ac	636.0	651.0	652.0	650.5	652.0	717.0	2021-07-20 06:15:00	1626761700.0	2021-07-20	06:15:00	2021-08-15 18:58:50.360	2021-08-15 18:58:50.360	0.0	0.0	0.0
611939ba0a5572bfc84cb4ad	637.0	652.5	653.01	651.51	651.51	4401.0	2021-07-20 06:30:00	1626762600.0	2021-07-20	06:30:00	2021-08-15 18:58:50.618	2021-08-15 18:58:50.618	0.0	0.0	0.0
611939ba0a5572bfc84cb4ae	638.0	652.0	652.0	651.77	651.77	1636.0	2021-07-20 06:45:00	1626763500.0	2021-07-20	06:45:00	2021-08-15 18:58:50.886	2021-08-15 18:58:50.886	0.0	0.0	0.0
611939bb0a5572bfc84cb4af	639.0	651.0	652.0	651.0	651.77	3378.0	2021-07-20 07:00:00	1626764400.0	2021-07-20	07:00:00	2021-08-15 18:58:51.615	2021-08-15 18:58:51.615	0.0	0.0	0.0
611939bc0a5572bfc84cb4b0	640.0	651.49	653.89	651.49	651.51	26669.0	2021-07-20 07:15:00	1626765300.0	2021-07-20	07:15:00	2021-08-15 18:58:52.038	2021-08-15 18:58:52.038	0.0	0.0	0.0
611939bc0a5572bfc84cb4b1	641.0	652.02	652.5	651.5	652.49	4755.0	2021-07-20 07:30:00	1626766200.0	2021-07-20	07:30:00	2021-08-15 18:58:52.306	2021-08-15 18:58:52.306	0.0	0.0	0.0
611939bc0a5572bfc84cb4b2	642.0	653.25	653.33	652.52	653.33	8035.0	2021-07-20 07:45:00	1626767100.0	2021-07-20	07:45:00	2021-08-15 18:58:52.577	2021-08-15 18:58:52.577	0.0	0.0	0.0
611939bc0a5572bfc84cb4b3	643.0	653.0	653.46	651.7	653.46	28956.0	2021-07-20 08:00:00	1626768000.0	2021-07-20	08:00:00	2021-08-15 18:58:52.837	2021-08-15 18:58:52.837	0.0	0.0	0.0
611939bd0a5572bfc84cb4b4	644.0	653.5001	653.85	651.36	652.6	55198.0	2021-07-20 08:15:00	1626768900.0	2021-07-20	08:15:00	2021-08-15 18:58:53.096	2021-08-15 18:58:53.096	0.0	0.0	0.0
611939bd0a5572bfc84cb4b5	645.0	652.6	653.77	652.6	653.65	10912.0	2021-07-20 08:30:00	1626769800.0	2021-07-20	08:30:00	2021-08-15 18:58:53.355	2021-08-15 18:58:53.355	0.0	0.0	0.0
611939bd0a5572bfc84cb4b6	646.0	653.41	653.76	653.0	653.3	8443.0	2021-07-20 08:45:00	1626770700.0	2021-07-20	08:45:00	2021-08-15 18:58:53.611	2021-08-15 18:58:53.611	0.0	0.0	0.0
